H2_MQ2(ppm),LPG_MQ2(ppm),CO_MQ2(ppm),Alcohol_MQ2(ppm),Propane_MQ2(ppm),CH4_MQ4(ppm),Smoke_MQ4(ppm),Temperature(C),label
1.4,0.7,3,1.1,0.9,4.9,3.7,1,0
1.4,0.7,3,1.1,0.9,4.9,3.7,1,0
1.4,0.7,3,1.1,0.9,4.9,3.7,1,0
1.4,0.7,3,1.1,0.9,4.9,3.7,1,0
1.4,0.7,3,1.1,0.9,4.9,3.7,1,0
1.4,0.7,3,1.1,0.9,4.9,3.7,1,0
1.4,0.7,3,1.1,0.9,4.9,3.8,1,0
1.4,0.7,3,1.1,0.9,4.9,3.8,1,0
1.4,0.7,3,1.1,0.9,4.9,3.8,1,0
1.4,0.7,3.1,1.1,0.9,4.9,3.8,1,0
1.4,0.7,3.1,1.1,0.9,4.9,3.8,1,0
1.4,0.7,3.1,1.1,0.9,4.9,3.8,1,0
1.4,0.7,3.1,1.1,0.9,4.9,3.8,1,0
1.4,0.7,3.1,1.1,0.9,4.9,3.8,1,0
1.4,0.7,3.1,1.1,0.9,4.9,3.8,1,0
1.4,0.7,3.1,1.1,0.9,4.9,3.7,1,0
1.4,0.7,3.1,1.1,0.9,4.9,3.8,1,0
1.4,0.7,3.1,1.1,0.9,4.9,3.8,1,0
1.4,0.7,3.1,1.1,0.9,4.9,3.8,1,0
1.4,0.7,3.1,1.1,0.9,4.9,3.8,1,0
1.4,0.7,3.1,1.1,0.9,4.9,3.8,1,0
1.4,0.7,3.1,1.1,0.9,4.9,3.7,1,0
1.5,0.7,3.2,1.2,1,4.9,3.8,1,0
1.5,0.7,3.3,1.2,1,4.9,3.8,1,1
1.5,0.7,3.4,1.2,1,4.9,3.8,1,0
1.5,0.7,3.4,1.2,1,4.9,3.7,1,0
1.5,0.7,3.4,1.2,1,4.9,3.7,1,0
1.6,0.8,3.4,1.2,1,4.9,3.7,1,1
1.6,0.8,3.4,1.2,1,4.9,3.7,1,1
1.6,0.8,3.4,1.2,1,4.9,3.8,1,1
1.6,0.8,3.5,1.2,1,4.9,3.7,1,1
1.6,0.8,3.5,1.2,1,4.9,3.6,1,0
1.6,0.8,3.5,1.2,1,4.9,3.6,1,0
1.6,0.8,3.5,1.3,1,4.9,3.8,1,0
1.6,0.8,3.5,1.3,1,4.9,3.8,1,0
1.6,0.8,3.5,1.3,1,4.9,3.8,1,0
1.6,0.8,3.5,1.3,1,4.9,3.7,1,0
1.6,0.8,3.6,1.3,1.1,4.9,3.8,1,1
1.6,0.8,3.6,1.3,1.1,4.9,3.7,1,1
1.6,0.8,3.6,1.3,1.1,4.9,3.8,1,1
1.6,0.8,3.6,1.3,1.1,4.9,3.8,1,1
1.6,0.8,3.6,1.3,1.1,4.9,3.8,1,1
1.6,0.8,3.7,1.3,1.1,4.9,3.7,1,0
1.7,0.8,3.8,1.3,1.1,4.9,3.8,1,1
1.7,0.8,3.8,1.3,1.1,4.9,3.7,1,1
1.7,0.8,3.8,1.3,1.1,4.9,3.7,1,1
1.7,0.8,3.8,1.3,1.1,4.9,3.6,1,0
1.4,0.7,2.8,1,0.9,5,4,1,0
1.4,0.7,2.8,1,0.9,5,4.1,1,0
1.4,0.7,3,1.1,0.9,5,4,1,0
1.4,0.7,3,1.1,0.9,5,4,1,0
1.4,0.7,3,1.1,0.9,5,4.1,1,0
1.4,0.7,3,1.1,0.9,5,4,1,0
1.4,0.7,3,1.1,0.9,5,4,1,0
1.4,0.7,3,1.1,0.9,5,4.1,1,0
1.4,0.7,3,1.1,0.9,5,4,1,0
1.4,0.7,3,1.1,0.9,5,4.1,1,0
1.4,0.7,3,1.1,0.9,5,4,1,0
1.4,0.7,3,1.1,0.9,5,4,1,0
1.4,0.7,3,1.1,0.9,5,4.1,1,0
1.4,0.7,3,1.1,0.9,5,4.1,1,0
1.4,0.7,3,1.1,0.9,5,4,1,0
1.4,0.7,3,1.1,0.9,5,4,1,0
1.4,0.7,3,1.1,0.9,5,4,1,0
1.4,0.7,3,1.1,0.9,5,4,1,0
1.4,0.7,3,1.1,0.9,5,4.1,1,0
1.4,0.7,3,1.1,0.9,5,4.1,1,0
1.4,0.7,3,1.1,0.9,5,4.1,1,0
1.4,0.7,3,1.1,0.9,5,4.1,1,0
1.4,0.7,3,1.1,0.9,5,4.1,1,0
1.4,0.7,3,1.1,0.9,5,4,1,0
1.4,0.7,3,1.1,0.9,5,4,1,0
1.4,0.7,3,1.1,0.9,5,4,1,0
1.4,0.7,3,1.1,0.9,5,4,1,0
1.4,0.7,3,1.1,0.9,5,4,1,0
1.4,0.7,3,1.1,0.9,5,4.1,1,0
1.4,0.7,3,1.1,0.9,5,4,1,0
1.4,0.7,3,1.1,0.9,5,4.1,1,0
1.4,0.7,3,1.1,0.9,5,4,1,0
1.4,0.7,3,1.1,0.9,5,4.1,1,0
1.4,0.7,3,1.1,0.9,5,4.1,1,0
1.4,0.7,3,1.1,0.9,5,4.1,1,0
1.4,0.7,3,1.1,0.9,5,4,1,0
1.4,0.7,3.1,1.1,0.9,5,4.1,1,0
1.4,0.7,3.1,1.1,0.9,5,4.1,1,0
1.4,0.7,3.1,1.1,0.9,5,4,1,0
1.4,0.7,3.1,1.1,0.9,5,4,1,0
1.4,0.7,3.1,1.1,0.9,5,4,1,0
1.4,0.7,3.1,1.1,0.9,5,4.1,1,0
1.4,0.7,3.1,1.1,0.9,5,4.1,1,0
1.4,0.7,3.1,1.1,0.9,5,4.1,1,0
1.4,0.7,3.1,1.1,0.9,5,4.1,1,0
1.4,0.7,3.1,1.1,0.9,5,4,1,0
1.4,0.7,3.1,1.1,0.9,5,4.1,1,0
1.4,0.7,3.1,1.1,0.9,5,4,1,0
1.4,0.7,3.1,1.1,0.9,5,4,1,0
1.4,0.7,3.1,1.1,0.9,5,4.1,1,0
1.4,0.7,3.1,1.1,0.9,5,4.1,1,0
1.4,0.7,3.1,1.1,0.9,5,4,1,0
1.4,0.7,3.1,1.1,0.9,5,4.1,1,0
1.4,0.7,3.1,1.1,0.9,5,4,1,0
1.4,0.7,3.1,1.1,0.9,5,4,1,0
1.4,0.7,3.1,1.1,0.9,5,4.1,1,0
1.4,0.7,3.1,1.1,0.9,5,4.1,1,0
1.5,0.7,3.2,1.2,1,5,4,1,0
1.5,0.7,3.2,1.2,1,5,4,1,0
1.5,0.7,3.3,1.2,1,5,4,1,1
1.5,0.7,3.4,1.2,1,5,4,1,0
1.5,0.7,3.4,1.2,1,5,4.1,1,0
1.5,0.7,3.4,1.2,1,5,4.1,1,0
1.5,0.7,3.4,1.2,1,5,4.1,1,0
1.5,0.7,3.4,1.2,1,5,4,1,0
1.5,0.7,3.4,1.2,1,5,4,1,0
1.6,0.8,3.5,1.3,1,5,4,1,0
1.6,0.8,3.5,1.3,1,5,4,1,0
1.6,0.8,3.5,1.3,1,5,4.1,1,0
1.6,0.8,3.5,1.3,1,5,4.1,1,0
1.6,0.8,3.5,1.3,1,5,4,1,0
1.6,0.8,3.5,1.3,1,5,4,1,0
1.6,0.8,3.5,1.3,1,5,4.1,1,0
1.6,0.8,3.5,1.3,1,5,4,1,0
1.6,0.8,3.5,1.3,1,5,4.1,1,0
1.6,0.8,3.6,1.3,1.1,5,4,1,1
1.6,0.8,3.6,1.3,1.1,5,4,1,1
1.6,0.8,3.6,1.3,1.1,5,4,1,1
1.6,0.8,3.7,1.3,1.1,5,4.1,1,0
1.6,0.8,3.7,1.3,1.1,5,4.1,1,0
1.7,0.8,3.8,1.3,1.1,5,4,1,1
1.4,0.7,2.8,1,0.9,5.1,4.2,1,0
1.4,0.7,2.8,1,0.9,5.1,4.2,1,0
1.4,0.7,2.8,1,0.9,5.1,4.2,1,0
1.4,0.7,2.8,1,0.9,5.1,4.2,1,0
1.4,0.7,3,1.1,0.9,5.1,4.2,1,0
1.4,0.7,3,1.1,0.9,5.1,4.2,1,0
1.4,0.7,3,1.1,0.9,5.1,4.2,1,0
1.4,0.7,3,1.1,0.9,5.1,4.2,1,0
1.4,0.7,3,1.1,0.9,5.1,4.2,1,0
1.4,0.7,3,1.1,0.9,5.1,4.2,1,0
1.4,0.7,3,1.1,0.9,5.1,4.2,1,0
1.4,0.7,3,1.1,0.9,5.1,4.2,1,0
1.4,0.7,3,1.1,0.9,5.1,4.2,1,0
1.4,0.7,3,1.1,0.9,5.1,4.2,1,0
1.4,0.7,3,1.1,0.9,5.1,4.2,1,0
1.4,0.7,3.1,1.1,0.9,5.1,4.2,1,0
1.4,0.7,3.1,1.1,0.9,5.1,4.2,1,0
1.4,0.7,3.1,1.1,0.9,5.1,4.2,1,0
1.4,0.7,3.1,1.1,0.9,5.1,4.2,1,0
1.4,0.7,3.1,1.1,0.9,5.1,4.2,1,0
1.4,0.7,3.1,1.1,0.9,5.1,4.2,1,0
1.4,0.7,3.1,1.1,0.9,5.1,4.2,1,0
1.4,0.7,3.1,1.1,0.9,5.1,4.2,1,0
1.4,0.7,3.1,1.1,0.9,5.1,4.2,1,0
1.4,0.7,3.1,1.1,0.9,5.1,4.2,1,0
1.4,0.7,3.1,1.1,0.9,5.1,4.2,1,0
1.4,0.7,3.1,1.1,0.9,5.1,4.2,1,0
1.5,0.7,3.2,1.2,1,5.1,4.2,1,0
1.5,0.7,3.2,1.2,1,5.1,4.2,1,0
1.5,0.7,3.2,1.2,1,5.1,4.2,1,0
1.5,0.7,3.4,1.2,1,5.1,4.2,1,0
1.5,0.7,3.4,1.2,1,5.1,4.2,1,0
1.5,0.7,3.4,1.2,1,5.1,4.2,1,0
1.6,0.8,3.4,1.2,1,5.1,4.2,1,1
1.6,0.8,3.4,1.2,1,5.1,4.2,1,1
1.6,0.8,3.5,1.2,1,5.1,4.2,1,1
1.6,0.8,3.5,1.3,1,5.1,4.2,1,0
1.6,0.8,3.5,1.3,1,5.1,4.2,1,0
1.6,0.8,3.5,1.3,1,5.1,4.2,1,0
1.6,0.8,3.5,1.3,1,5.1,4.2,1,0
1.6,0.8,3.5,1.3,1,5.1,4.2,1,0
1.6,0.8,3.5,1.3,1,5.1,4.2,1,0
1.6,0.8,3.6,1.3,1.1,5.1,4.2,1,1
1.6,0.8,3.6,1.3,1.1,5.1,4.2,1,1
1.6,0.8,3.6,1.3,1.1,5.1,4.2,1,1
1.6,0.8,3.6,1.3,1.1,5.1,4.2,1,1
1.6,0.8,3.6,1.3,1.1,5.1,4.2,1,1
1.6,0.8,3.6,1.3,1.1,5.1,4.2,1,1
1.6,0.8,3.7,1.3,1.1,5.1,4.2,1,0
1.6,0.8,3.7,1.3,1.1,5.1,4.2,1,0
1.4,0.7,2.8,1,0.9,5.2,4.3,1,0
1.4,0.7,2.8,1,0.9,5.2,4.5,1,0
1.4,0.7,2.8,1,0.9,5.2,4.3,1,0
1.4,0.7,2.8,1,0.9,5.2,4.5,1,0
1.4,0.7,2.8,1,0.9,5.2,4.5,1,0
1.4,0.7,2.8,1,0.9,5.2,4.3,1,0
1.4,0.7,3,1.1,0.9,5.2,4.5,1,0
1.4,0.7,3,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3,1.1,0.9,5.2,4.5,1,0
1.4,0.7,3,1.1,0.9,5.2,4.5,1,0
1.4,0.7,3,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3,1.1,0.9,5.2,4.5,1,0
1.4,0.7,3,1.1,0.9,5.2,4.5,1,0
1.4,0.7,3,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3,1.1,0.9,5.2,4.5,1,0
1.4,0.7,3,1.1,0.9,5.2,4.5,1,0
1.4,0.7,3,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3,1.1,0.9,5.2,4.5,1,0
1.4,0.7,3,1.1,0.9,5.2,4.5,1,0
1.4,0.7,3,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3,1.1,0.9,5.2,4.5,1,0
1.4,0.7,3,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3,1.1,0.9,5.2,4.5,1,0
1.4,0.7,3,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3,1.1,0.9,5.2,4.5,1,0
1.4,0.7,3,1.1,0.9,5.2,4.5,1,0
1.4,0.7,3,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3,1.1,0.9,5.2,4.5,1,0
1.4,0.7,3,1.1,0.9,5.2,4.5,1,0
1.4,0.7,3,1.1,0.9,5.2,4.5,1,0
1.4,0.7,3,1.1,0.9,5.2,4.5,1,0
1.4,0.7,3,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3,1.1,0.9,5.2,4.5,1,0
1.4,0.7,3,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3,1.1,0.9,5.2,4.5,1,0
1.4,0.7,3,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3.1,1.1,0.9,5.2,4.4,1,1
1.4,0.7,3.1,1.1,0.9,5.2,4.6,1,1
1.4,0.7,3.1,1.1,0.9,5.2,4.6,1,1
1.4,0.7,3.1,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3.1,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3.1,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3.1,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3.1,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3.1,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3.1,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3.1,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3.1,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3.1,1.1,0.9,5.2,4.5,1,0
1.4,0.7,3.1,1.1,0.9,5.2,4.5,1,0
1.4,0.7,3.1,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3.1,1.1,0.9,5.2,4.5,1,0
1.4,0.7,3.1,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3.1,1.1,0.9,5.2,4.5,1,0
1.4,0.7,3.1,1.1,0.9,5.2,4.5,1,0
1.4,0.7,3.1,1.1,0.9,5.2,4.5,1,0
1.4,0.7,3.1,1.1,0.9,5.2,4.5,1,0
1.4,0.7,3.1,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3.1,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3.1,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3.1,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3.1,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3.1,1.1,0.9,5.2,4.3,1,0
1.4,0.7,3.1,1.1,0.9,5.2,4.3,1,0
1.5,0.7,3.2,1.2,1,5.2,4.3,1,0
1.5,0.7,3.2,1.2,1,5.2,4.3,1,0
1.5,0.7,3.2,1.2,1,5.2,4.3,1,0
1.5,0.7,3.2,1.2,1,5.2,4.5,1,0
1.5,0.7,3.2,1.2,1,5.2,4.3,1,0
1.5,0.7,3.2,1.2,1,5.2,4.5,1,0
1.5,0.7,3.2,1.2,1,5.2,4.5,1,0
1.5,0.7,3.2,1.2,1,5.2,4.5,1,0
1.5,0.7,3.2,1.2,1,5.2,4.3,1,0
1.5,0.7,3.2,1.2,1,5.2,4.5,1,0
1.5,0.7,3.2,1.2,1,5.2,4.3,1,0
1.5,0.7,3.2,1.2,1,5.2,4.5,1,0
1.5,0.7,3.3,1.2,1,5.2,4.6,1,1
1.5,0.7,3.3,1.2,1,5.2,4.6,1,1
1.5,0.7,3.3,1.2,1,5.2,4.4,1,1
1.5,0.7,3.3,1.2,1,5.2,4.4,1,1
1.5,0.7,3.3,1.2,1,5.2,4.6,1,1
1.5,0.7,3.3,1.2,1,5.2,4.4,1,1
1.5,0.7,3.3,1.2,1,5.2,4.4,1,1
1.5,0.7,3.3,1.2,1,5.2,4.4,1,1
1.5,0.7,3.3,1.2,1,5.2,4.4,1,1
1.5,0.7,3.3,1.2,1,5.2,4.4,1,1
1.5,0.7,3.3,1.2,1,5.2,4.6,1,1
1.5,0.7,3.3,1.2,1,5.2,4.4,1,1
1.5,0.7,3.3,1.2,1,5.2,4.4,1,1
1.5,0.7,3.3,1.2,1,5.2,4.4,1,1
1.5,0.7,3.3,1.2,1,5.2,4.4,1,1
1.5,0.7,3.3,1.2,1,5.2,4.6,1,1
1.5,0.7,3.3,1.2,1,5.2,4.6,1,1
1.5,0.7,3.3,1.2,1,5.2,4.4,1,1
1.5,0.7,3.3,1.2,1,5.2,4.6,1,1
1.5,0.7,3.3,1.2,1,5.2,4.4,1,1
1.5,0.7,3.4,1.2,1,5.2,4.5,1,0
1.5,0.7,3.4,1.2,1,5.2,4.5,1,0
1.5,0.7,3.4,1.2,1,5.2,4.5,1,0
1.5,0.7,3.4,1.2,1,5.2,4.5,1,0
1.5,0.7,3.4,1.2,1,5.2,4.5,1,0
1.5,0.7,3.4,1.2,1,5.2,4.3,1,0
1.5,0.7,3.4,1.2,1,5.2,4.5,1,0
1.5,0.7,3.4,1.2,1,5.2,4.3,1,0
1.6,0.8,3.4,1.2,1,5.2,4.4,1,1
1.6,0.8,3.4,1.2,1,5.2,4.6,1,1
1.6,0.8,3.4,1.2,1,5.2,4.6,1,1
1.6,0.8,3.4,1.2,1,5.2,4.6,1,1
1.6,0.8,3.4,1.2,1,5.2,4.6,1,1
1.6,0.8,3.4,1.2,1,5.2,4.6,1,1
1.6,0.8,3.4,1.2,1,5.2,4.4,1,1
1.6,0.8,3.4,1.2,1,5.2,4.6,1,1
1.6,0.8,3.4,1.2,1,5.2,4.6,1,1
1.6,0.8,3.4,1.2,1,5.2,4.6,1,1
1.6,0.8,3.4,1.2,1,5.2,4.6,1,1
1.6,0.8,3.4,1.2,1,5.2,4.6,1,1
1.6,0.8,3.4,1.2,1,5.2,4.6,1,1
1.6,0.8,3.4,1.2,1,5.2,4.6,1,1
1.6,0.8,3.4,1.2,1,5.2,4.6,1,1
1.6,0.8,3.4,1.2,1,5.2,4.6,1,1
1.6,0.8,3.4,1.2,1,5.2,4.6,1,1
1.6,0.8,3.4,1.2,1,5.2,4.6,1,1
1.6,0.8,3.4,1.2,1,5.2,4.6,1,1
1.6,0.8,3.4,1.2,1,5.2,4.6,1,1
1.6,0.8,3.4,1.2,1,5.2,4.4,1,1
1.6,0.8,3.4,1.2,1,5.2,4.6,1,1
1.6,0.8,3.4,1.2,1,5.2,4.6,1,1
1.6,0.8,3.4,1.2,1,5.2,4.4,1,1
1.6,0.8,3.4,1.2,1,5.2,4.4,1,1
1.6,0.8,3.4,1.2,1,5.2,4.4,1,1
1.6,0.8,3.4,1.2,1,5.2,4.4,1,1
1.6,0.8,3.4,1.2,1,5.2,4.6,1,1
1.6,0.8,3.4,1.2,1,5.2,4.6,1,1
1.6,0.8,3.4,1.2,1,5.2,4.4,1,1
1.6,0.8,3.4,1.2,1,5.2,4.6,1,1
1.6,0.8,3.4,1.2,1,5.2,4.6,1,1
1.6,0.8,3.4,1.2,1,5.2,4.4,1,1
1.6,0.8,3.4,1.2,1,5.2,4.6,1,1
1.6,0.8,3.4,1.2,1,5.2,4.6,1,1
1.6,0.8,3.4,1.2,1,5.2,4.6,1,1
1.6,0.8,3.4,1.2,1,5.2,4.6,1,1
1.6,0.8,3.4,1.2,1,5.2,4.4,1,1
1.6,0.8,3.4,1.2,1,5.2,4.6,1,1
1.6,0.8,3.4,1.2,1,5.2,4.6,1,1
1.6,0.8,3.4,1.2,1,5.2,4.6,1,1
1.6,0.8,3.5,1.2,1,5.2,4.3,1,1
1.6,0.8,3.5,1.3,1,5.2,4.5,1,0
1.6,0.8,3.5,1.3,1,5.2,4.5,1,0
1.6,0.8,3.5,1.3,1,5.2,4.3,1,0
1.6,0.8,3.5,1.3,1,5.2,4.3,1,0
1.6,0.8,3.5,1.3,1,5.2,4.5,1,0
1.6,0.8,3.5,1.3,1,5.2,4.5,1,0
1.6,0.8,3.5,1.3,1,5.2,4.5,1,0
1.6,0.8,3.5,1.3,1,5.2,4.5,1,0
1.6,0.8,3.6,1.3,1.1,5.2,4.4,1,1
1.6,0.8,3.6,1.3,1.1,5.2,4.4,1,1
1.6,0.8,3.6,1.3,1.1,5.2,4.4,1,1
1.6,0.8,3.6,1.3,1.1,5.2,4.4,1,1
1.6,0.8,3.6,1.3,1.1,5.2,4.4,1,1
1.6,0.8,3.6,1.3,1.1,5.2,4.4,1,1
1.6,0.8,3.6,1.3,1.1,5.2,4.6,1,1
1.6,0.8,3.6,1.3,1.1,5.2,4.4,1,1
1.6,0.8,3.6,1.3,1.1,5.2,4.4,1,1
1.6,0.8,3.6,1.3,1.1,5.2,4.4,1,1
1.6,0.8,3.6,1.3,1.1,5.2,4.6,1,1
1.6,0.8,3.6,1.3,1.1,5.2,4.6,1,1
1.6,0.8,3.6,1.3,1.1,5.2,4.6,1,1
1.6,0.8,3.6,1.3,1.1,5.2,4.6,1,1
1.6,0.8,3.6,1.3,1.1,5.2,4.4,1,1
1.6,0.8,3.7,1.3,1.1,5.2,4.3,1,0
1.6,0.8,3.7,1.3,1.1,5.2,4.3,1,0
1.6,0.8,3.7,1.3,1.1,5.2,4.3,1,0
1.6,0.8,3.7,1.3,1.1,5.2,4.3,1,0
1.6,0.8,3.7,1.3,1.1,5.2,4.5,1,0
1.4,0.7,2.8,1,0.9,5.3,4.6,1,0
1.4,0.7,2.8,1,0.9,5.3,4.6,1,0
1.4,0.7,2.8,1,0.9,5.3,4.7,1,0
1.4,0.7,2.8,1,0.9,5.3,4.6,1,0
1.4,0.7,2.8,1,0.9,5.3,4.7,1,0
1.4,0.7,2.8,1,0.9,5.3,4.7,1,0
1.4,0.7,2.8,1,0.9,5.3,4.6,1,0
1.4,0.7,2.8,1,0.9,5.3,4.6,1,0
1.4,0.7,3,1.1,0.9,5.3,4.7,1,0
1.4,0.7,3,1.1,0.9,5.3,4.6,1,0
1.4,0.7,3,1.1,0.9,5.3,4.6,1,0
1.4,0.7,3,1.1,0.9,5.3,4.6,1,0
1.4,0.7,3,1.1,0.9,5.3,4.7,1,0
1.4,0.7,3,1.1,0.9,5.3,4.7,1,0
1.4,0.7,3,1.1,0.9,5.3,4.6,1,0
1.4,0.7,3,1.1,0.9,5.3,4.7,1,0
1.4,0.7,3,1.1,0.9,5.3,4.7,1,0
1.4,0.7,3,1.1,0.9,5.3,4.6,1,0
1.4,0.7,3,1.1,0.9,5.3,4.6,1,0
1.4,0.7,3,1.1,0.9,5.3,4.7,1,0
1.4,0.7,3,1.1,0.9,5.3,4.7,1,0
1.4,0.7,3,1.1,0.9,5.3,4.6,1,0
1.4,0.7,3,1.1,0.9,5.3,4.7,1,0
1.4,0.7,3,1.1,0.9,5.3,4.7,1,0
1.4,0.7,3,1.1,0.9,5.3,4.7,1,0
1.4,0.7,3,1.1,0.9,5.3,4.6,1,0
1.4,0.7,3,1.1,0.9,5.3,4.6,1,0
1.4,0.7,3,1.1,0.9,5.3,4.6,1,0
1.4,0.7,3,1.1,0.9,5.3,4.7,1,0
1.4,0.7,3,1.1,0.9,5.3,4.6,1,0
1.4,0.7,3,1.1,0.9,5.3,4.7,1,0
1.4,0.7,3,1.1,0.9,5.3,4.7,1,0
1.4,0.7,3.1,1.1,0.9,5.3,4.6,1,0
1.4,0.7,3.1,1.1,0.9,5.3,4.7,1,0
1.4,0.7,3.1,1.1,0.9,5.3,4.6,1,0
1.4,0.7,3.1,1.1,0.9,5.3,4.6,1,0
1.4,0.7,3.1,1.1,0.9,5.3,4.6,1,0
1.4,0.7,3.1,1.1,0.9,5.3,4.6,1,0
1.4,0.7,3.1,1.1,0.9,5.3,4.7,1,0
1.4,0.7,3.1,1.1,0.9,5.3,4.6,1,0
1.4,0.7,3.1,1.1,0.9,5.3,4.6,1,0
1.4,0.7,3.1,1.1,0.9,5.3,4.7,1,0
1.4,0.7,3.1,1.1,0.9,5.3,4.6,1,0
1.4,0.7,3.1,1.1,0.9,5.3,4.6,1,0
1.4,0.7,3.1,1.1,0.9,5.3,4.6,1,0
1.4,0.7,3.1,1.1,0.9,5.3,4.7,1,0
1.4,0.7,3.1,1.1,0.9,5.3,4.6,1,0
1.4,0.7,3.1,1.1,0.9,5.3,4.6,1,0
1.4,0.7,3.1,1.1,0.9,5.3,4.6,1,0
1.4,0.7,3.1,1.1,0.9,5.3,4.6,1,0
1.4,0.7,3.1,1.1,0.9,5.3,4.6,1,0
1.4,0.7,3.1,1.1,0.9,5.3,4.7,1,0
1.4,0.7,3.1,1.1,0.9,5.3,4.6,1,0
1.4,0.7,3.1,1.1,0.9,5.3,4.6,1,0
1.5,0.7,3.2,1.2,1,5.3,4.6,1,0
1.5,0.7,3.2,1.2,1,5.3,4.7,1,0
1.5,0.7,3.2,1.2,1,5.3,4.7,1,0
1.5,0.7,3.2,1.2,1,5.3,4.7,1,0
1.5,0.7,3.2,1.2,1,5.3,4.7,1,0
1.5,0.7,3.2,1.2,1,5.3,4.7,1,0
1.5,0.7,3.2,1.2,1,5.3,4.6,1,0
1.5,0.7,3.3,1.2,1,5.3,4.8,1,1
1.5,0.7,3.3,1.2,1,5.3,4.8,1,1
1.5,0.7,3.3,1.2,1,5.3,4.8,1,1
1.5,0.7,3.3,1.2,1,5.3,4.8,1,1
1.5,0.7,3.3,1.2,1,5.3,4.8,1,1
1.5,0.7,3.3,1.2,1,5.3,4.8,1,1
1.5,0.7,3.3,1.2,1,5.3,4.8,1,1
1.5,0.7,3.3,1.2,1,5.3,4.8,1,1
1.5,0.7,3.3,1.2,1,5.3,4.8,1,1
1.5,0.7,3.3,1.2,1,5.3,4.8,1,1
1.5,0.7,3.3,1.2,1,5.3,4.8,1,1
1.5,0.7,3.3,1.2,1,5.3,4.8,1,1
1.5,0.7,3.3,1.2,1,5.3,4.8,1,1
1.5,0.7,3.3,1.2,1,5.3,4.8,1,1
1.5,0.7,3.4,1.2,1,5.3,4.6,1,0
1.5,0.7,3.4,1.2,1,5.3,4.7,1,0
1.5,0.7,3.4,1.2,1,5.3,4.7,1,0
1.5,0.7,3.4,1.2,1,5.3,4.6,1,0
1.5,0.7,3.4,1.2,1,5.3,4.7,1,0
1.5,0.7,3.4,1.2,1,5.3,4.7,1,0
1.5,0.7,3.4,1.2,1,5.3,4.6,1,0
1.5,0.7,3.4,1.2,1,5.3,4.6,1,0
1.5,0.7,3.4,1.2,1,5.3,4.7,1,0
1.5,0.7,3.4,1.2,1,5.3,4.7,1,0
1.5,0.7,3.4,1.2,1,5.3,4.6,1,0
1.5,0.7,3.4,1.2,1,5.3,4.7,1,0
1.5,0.7,3.4,1.2,1,5.3,4.7,1,0
1.5,0.7,3.4,1.2,1,5.3,4.6,1,0
1.5,0.7,3.4,1.2,1,5.3,4.6,1,0
1.5,0.7,3.4,1.2,1,5.3,4.7,1,0
1.5,0.7,3.4,1.2,1,5.3,4.7,1,0
1.6,0.8,3.4,1.2,1,5.3,4.8,1,1
1.6,0.8,3.4,1.2,1,5.3,4.8,1,1
1.6,0.8,3.4,1.2,1,5.3,4.8,1,1
1.6,0.8,3.4,1.2,1,5.3,4.8,1,1
1.6,0.8,3.4,1.2,1,5.3,4.8,1,1
1.6,0.8,3.4,1.2,1,5.3,4.8,1,1
1.6,0.8,3.4,1.2,1,5.3,4.8,1,1
1.6,0.8,3.4,1.2,1,5.3,4.8,1,1
1.6,0.8,3.4,1.2,1,5.3,4.8,1,1
1.6,0.8,3.4,1.2,1,5.3,4.8,1,1
